Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,is_Dropout,Dropout_Prediction,Probability,RiskLevel,Course_title
1,18,1,171,1,1,110.0000,1,19,2,5,5,117.7000,True,False,True,True,1,True,20,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,12.4000,0.5000,1.7900,Graduate,False,False,0.4259,Medium,Animation and Multimedia Design
2,39,1,9147,1,1,160.0000,1,37,37,9,7,110.0000,False,False,False,True,1,False,30,False,0,5,8,2,11.0000,0,0,5,6,4,11.5000,0,15.5000,2.8000,-4.0600,Dropout,True,False,0.3708,Medium,Management
1,43,1,9003,1,1,120.0000,1,1,1,4,10,134.4000,False,False,False,True,1,False,24,False,0,6,7,6,15.7143,0,0,6,10,6,15.9000,0,15.5000,2.8000,-4.0600,Dropout,True,False,0.3994,Medium,Agronomy
1,1,1,9147,1,1,133.1000,1,34,34,0,0,125.3000,False,False,False,True,1,False,26,False,11,15,15,11,10.8182,0,12,14,15,11,11.6364,1,7.6000,2.6000,0.3200,Dropout,True,True,0.7149,Medium,Management
1,1,1,9147,1,1,132.0000,1,19,38,9,7,119.1000,False,False,False,False,1,False,19,False,0,5,16,1,12.0000,0,0,5,6,0,0.0000,0,13.9000,-0.3000,0.7900,Dropout,True,True,0.9480,High,Management
5,39,1,9238,1,1,130.0000,1,19,38,9,10,146.0000,False,False,False,True,1,False,34,False,0,6,8,5,12.6000,0,0,6,11,4,11.2500,0,12.4000,0.5000,1.7900,Graduate,False,False,0.1797,Low,Social Service
1,43,1,9130,1,1,130.0000,1,1,1,1,1,130.0000,True,False,False,True,1,False,33,False,0,5,12,1,13.0000,2,0,5,7,3,14.0000,0,9.4000,-0.8000,-3.1200,Enrolled,False,True,0.6129,Medium,Equinculture:
1,17,6,9147,1,1,129.0000,1,19,1,9,4,122.0000,True,False,False,True,1,False,19,False,0,5,8,5,11.6000,1,0,5,10,4,10.7500,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.1605,Low,Management
1,17,5,9119,1,1,130.0000,1,19,1,4,5,118.1000,True,False,True,False,1,False,26,False,0,5,11,1,10.0000,0,0,5,14,1,11.0000,0,8.9000,1.4000,3.5100,Dropout,True,True,0.8978,Medium,Informatics Engineering
1,39,1,9670,1,1,140.0000,1,38,37,7,7,105.2000,False,False,False,True,1,False,29,False,0,6,7,1,14.0000,0,0,6,6,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.9655,High,Advertising and Marketing Management
1,17,5,9119,1,1,131.0000,1,19,37,9,7,123.3000,True,False,False,True,1,True,19,False,0,5,9,5,12.6000,0,0,5,8,2,12.5000,0,8.9000,1.4000,3.5100,Dropout,True,False,0.3019,Medium,Informatics Engineering
1,17,1,171,1,1,129.0000,1,1,1,9,9,124.8000,True,False,False,True,1,False,18,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,12.7000,3.7000,-1.7000,Dropout,True,True,0.5136,Medium,Animation and Multimedia Design
1,39,1,9991,0,19,133.1000,1,19,37,9,9,149.4000,False,False,False,False,1,False,29,False,0,5,11,2,11.3333,0,0,5,9,1,12.0000,0,11.1000,0.6000,2.0200,Dropout,True,True,0.9515,High,Management (evening attendance)
1,43,1,9254,1,1,112.0000,1,37,37,9,9,108.5000,False,False,False,True,1,False,21,False,0,6,6,6,12.6667,0,0,6,7,5,11.4000,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0717,Low,Tourism
1,17,1,9254,1,1,119.0000,1,1,1,4,10,125.0000,False,False,False,True,1,False,19,False,0,6,7,5,10.8000,0,0,6,10,2,10.5000,0,10.8000,1.4000,1.7400,Enrolled,False,True,0.5218,Medium,Tourism
1,1,1,9500,1,1,133.1000,1,38,38,5,10,101.0000,False,False,False,True,1,False,20,False,0,7,14,5,12.8786,0,0,8,15,7,11.8562,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0589,Low,Nursing
1,1,1,9085,1,1,123.0000,1,3,1,2,5,112.9000,False,False,False,True,1,False,18,False,0,5,5,0,0.0000,0,0,5,5,0,0.0000,0,7.6000,2.6000,0.3200,Dropout,True,True,0.7018,Medium,Veterinary Nursing
1,17,3,9070,1,1,131.0000,1,38,37,5,5,120.2000,True,False,False,True,1,False,18,False,0,6,6,6,12.8333,0,0,6,8,5,11.4000,0,15.5000,2.8000,-4.0600,Enrolled,False,False,0.0910,Low,Communication Design
1,1,1,9147,1,1,120.0000,1,34,34,99,99,111.6000,False,False,True,True,1,True,21,False,0,5,5,5,12.6000,0,0,5,9,3,12.8333,0,10.8000,1.4000,1.7400,Enrolled,False,False,0.1663,Low,Management
1,1,1,9147,1,1,125.0000,1,1,1,4,2,134.1000,True,False,False,True,1,False,20,False,0,5,0,0,0.0000,0,0,5,0,0,0.0000,0,8.9000,1.4000,3.5100,Dropout,True,True,0.9262,High,Management
1,39,1,9119,1,1,133.1000,1,37,37,9,9,101.6000,False,False,False,True,1,True,30,False,0,5,11,0,0.0000,0,0,5,5,0,0.0000,0,12.7000,3.7000,-1.7000,Dropout,True,True,0.9368,High,Informatics Engineering
1,18,2,9670,1,1,121.0000,1,37,38,4,1,111.9000,True,False,False,True,1,False,19,False,0,6,6,6,14.1667,0,0,6,6,6,14.0000,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.0423,Low,Advertising and Marketing Management
1,51,1,9147,1,1,148.0000,1,1,19,9,6,118.4000,True,False,False,True,1,False,30,False,0,5,7,5,13.4000,0,0,5,7,4,13.2500,0,8.9000,1.4000,3.5100,Dropout,True,False,0.2881,Medium,Management
1,1,1,9147,1,1,139.0000,1,38,1,5,5,127.1000,True,False,False,True,1,True,22,False,0,5,8,5,11.2000,0,0,5,13,4,11.2500,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.0971,Low,Management
1,17,3,171,1,1,125.0000,1,37,37,5,10,120.5000,True,False,False,True,1,False,22,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,12.4000,0.5000,1.7900,Graduate,False,True,0.5157,Medium,Animation and Multimedia Design
1,17,4,9070,1,1,128.0000,1,1,1,9,10,136.1000,True,False,True,False,1,False,19,False,0,6,6,6,12.6667,0,0,6,8,5,11.8000,0,11.1000,0.6000,2.0200,Dropout,True,True,0.6130,Medium,Communication Design
1,17,2,9670,1,1,132.0000,1,1,19,5,3,124.0000,True,False,False,True,1,False,21,False,0,5,7,3,12.3333,0,0,5,5,4,11.2500,0,7.6000,2.6000,0.3200,Dropout,True,False,0.3413,Medium,Advertising and Marketing Management
1,17,4,9085,1,1,137.0000,1,38,38,151,151,141.6000,False,False,False,True,1,False,21,False,0,5,7,4,12.2500,0,0,5,7,5,12.0000,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0043,Low,Veterinary Nursing
1,44,1,171,1,39,160.0000,1,19,38,9,9,160.0000,True,False,True,True,1,True,21,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,15.5000,2.8000,-4.0600,Dropout,True,False,0.3890,Medium,Animation and Multimedia Design
1,39,1,9147,1,1,120.0000,1,1,19,4,7,110.0000,False,False,False,True,1,False,27,False,0,5,13,3,10.7500,0,0,5,9,3,10.3333,0,15.5000,2.8000,-4.0600,Dropout,True,True,0.6270,Medium,Management
1,43,1,33,1,1,134.0000,1,37,37,1,1,100.0000,True,False,False,True,1,False,32,False,0,7,7,0,0.0000,0,0,7,8,0,0.0000,0,13.9000,-0.3000,0.7900,Dropout,True,True,0.9518,High,Biofuel Production Technologies
1,39,1,9670,1,12,133.1000,1,37,1,9,3,120.0000,False,False,True,False,1,False,40,False,0,6,13,0,0.0000,0,0,6,6,0,0.0000,0,15.5000,2.8000,-4.0600,Dropout,True,True,0.9955,High,Advertising and Marketing Management
1,1,2,9147,1,1,116.0000,1,37,1,5,3,124.8000,True,False,False,True,1,False,20,False,0,5,9,2,14.3333,0,0,5,10,2,12.5000,0,7.6000,2.6000,0.3200,Enrolled,False,False,0.3009,Medium,Management
1,44,1,9130,1,39,140.0000,1,4,4,2,10,140.0000,True,False,False,True,1,False,20,False,1,5,8,2,11.5000,0,1,5,13,2,11.5000,0,12.7000,3.7000,-1.7000,Dropout,True,True,0.5654,Medium,Equinculture:
1,1,3,171,1,1,140.0000,1,37,37,9,9,124.3000,True,False,False,True,1,False,18,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,7.6000,2.6000,0.3200,Graduate,False,False,0.3526,Medium,Animation and Multimedia Design
1,43,1,9147,1,1,122.0000,1,1,38,1,7,118.9000,False,False,False,True,1,False,21,False,0,5,11,2,10.5000,0,0,5,13,0,0.0000,0,12.7000,3.7000,-1.7000,Dropout,True,True,0.8580,Medium,Management
1,17,1,9670,1,1,141.0000,1,19,37,5,8,130.2000,False,False,False,True,1,False,18,False,0,6,6,6,13.5000,0,0,6,0,0,0.0000,0,12.7000,3.7000,-1.7000,Dropout,True,True,0.9713,High,Advertising and Marketing Management
1,44,1,9003,1,1,120.0000,1,1,3,144,123,120.0000,False,False,False,True,1,False,19,False,0,6,17,1,11.0000,0,0,6,19,0,0.0000,0,16.2000,0.3000,-0.9200,Enrolled,False,False,0.2100,Medium,Agronomy
5,7,1,9070,1,3,140.0000,1,37,37,7,7,140.0000,False,False,False,False,1,False,30,False,0,6,6,1,10.0000,0,0,6,6,0,0.0000,0,15.5000,2.8000,-4.0600,Dropout,True,True,0.9796,High,Communication Design
1,39,1,9003,1,12,133.1000,1,19,1,9,1,130.0000,False,False,False,True,1,False,29,False,0,6,17,0,0.0000,2,0,6,8,0,0.0000,0,15.5000,2.8000,-4.0600,Dropout,True,True,0.9735,High,Agronomy
1,17,2,9119,1,1,137.0000,1,1,1,4,4,130.4000,True,False,True,True,1,False,18,False,0,5,10,1,12.0000,0,0,5,7,3,10.6667,2,7.6000,2.6000,0.3200,Dropout,True,False,0.3459,Medium,Informatics Engineering
1,1,2,9670,1,1,122.0000,1,1,1,9,9,116.1000,True,False,False,True,1,True,18,False,0,5,6,4,12.2500,0,0,5,5,5,12.2000,0,9.4000,-0.8000,-3.1200,Dropout,True,False,0.0649,Low,Advertising and Marketing Management
1,44,1,9003,1,39,130.0000,1,1,1,3,10,130.0000,False,False,False,True,1,False,22,False,4,10,21,5,11.4000,1,2,7,13,6,11.6667,0,15.5000,2.8000,-4.0600,Dropout,True,False,0.4608,Medium,Agronomy
1,43,2,9991,0,1,140.0000,1,37,37,5,5,124.3000,True,False,False,False,1,False,27,False,0,5,5,0,0.0000,0,0,5,5,0,0.0000,0,12.7000,3.7000,-1.7000,Dropout,True,True,0.9903,High,Management (evening attendance)
1,17,6,9670,1,1,125.0000,1,38,1,9,7,125.0000,True,False,False,True,1,False,20,False,0,6,8,4,14.2500,0,0,6,10,5,14.0000,0,10.8000,1.4000,1.7400,Graduate,False,False,0.1462,Low,Advertising and Marketing Management
1,51,1,8014,0,2,110.0000,1,19,38,9,10,110.0000,False,False,False,True,1,False,42,False,8,12,12,11,14.4545,0,7,11,11,10,14.2000,0,11.1000,0.6000,2.0200,Graduate,False,False,0.1205,Low,Social Service (evening attendance)
1,1,1,9003,1,1,133.1000,1,38,38,4,8,115.0000,False,False,True,True,1,False,21,False,8,12,13,12,14.5385,0,4,12,14,12,14.4615,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0396,Low,Agronomy
1,43,1,9500,1,1,132.0000,1,1,38,7,7,129.6000,False,True,False,True,1,False,23,False,0,7,10,6,12.7333,0,0,8,10,7,11.9500,0,16.2000,0.3000,-0.9200,Graduate,False,False,0.0982,Low,Nursing
1,51,1,9070,1,1,122.0000,1,38,38,9,9,128.8000,True,False,False,True,1,False,21,False,4,12,13,5,13.2000,0,4,12,12,4,13.5000,0,8.9000,1.4000,3.5100,Dropout,True,True,0.7726,Medium,Communication Design
1,1,3,171,1,1,155.0000,1,4,3,1,1,144.2000,True,False,False,True,1,False,19,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.3326,Medium,Animation and Multimedia Design
2,39,1,9238,1,1,120.0000,1,37,37,7,7,134.0000,False,False,False,True,1,True,40,False,0,6,7,6,12.3333,0,0,6,10,4,12.7500,0,8.9000,1.4000,3.5100,Dropout,True,False,0.2149,Medium,Social Service
1,43,1,9147,1,1,129.0000,1,19,1,9,5,112.0000,False,False,False,True,1,False,22,False,5,9,9,5,11.2000,0,5,9,14,7,11.2500,2,12.7000,3.7000,-1.7000,Dropout,True,False,0.3147,Medium,Management
1,1,2,9500,1,1,144.0000,1,38,37,9,9,128.8000,True,False,False,True,1,False,19,False,0,7,7,6,13.2000,0,0,7,7,6,13.2000,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0401,Low,Nursing
1,39,1,9119,1,1,130.0000,1,19,37,9,9,134.0000,False,False,False,True,1,True,24,False,0,5,8,5,11.8333,0,0,5,8,4,14.0000,0,12.7000,3.7000,-1.7000,Enrolled,False,False,0.0931,Low,Informatics Engineering
1,1,1,9254,1,1,133.1000,1,3,1,2,4,125.0000,False,False,False,True,1,False,21,False,0,6,10,5,11.3333,0,0,6,14,2,11.5000,0,12.7000,3.7000,-1.7000,Enrolled,False,False,0.4480,Medium,Tourism
1,17,4,9119,1,1,133.0000,1,3,1,9,3,123.2000,True,False,False,True,1,False,18,False,0,5,5,5,13.6000,0,0,5,6,5,14.6000,0,8.9000,1.4000,3.5100,Graduate,False,False,0.0860,Low,Informatics Engineering
1,17,3,9119,1,1,131.0000,1,37,37,9,7,118.4000,False,False,False,True,1,False,18,False,0,5,10,0,0.0000,0,0,5,10,2,11.5000,4,7.6000,2.6000,0.3200,Dropout,True,False,0.4110,Medium,Informatics Engineering
1,51,1,9670,1,1,133.1000,1,3,1,3,10,116.2000,False,False,False,True,1,False,24,False,0,6,11,5,12.8571,0,0,6,12,5,13.6667,0,11.1000,0.6000,2.0200,Dropout,True,False,0.2371,Medium,Advertising and Marketing Management
1,39,1,9119,1,1,133.1000,1,37,19,9,3,123.0000,False,False,False,True,1,True,28,False,0,5,16,3,14.3333,0,0,5,9,5,12.4286,0,9.4000,-0.8000,-3.1200,Enrolled,False,False,0.0923,Low,Informatics Engineering
1,17,1,9670,1,1,118.0000,1,19,38,7,9,113.5000,True,False,False,True,0,True,19,False,0,6,9,5,13.5000,0,0,6,6,6,14.0000,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0390,Low,Advertising and Marketing Management
1,51,1,9085,1,40,120.0000,1,3,3,4,2,125.0000,False,False,False,True,0,False,28,False,0,6,8,6,14.4286,0,0,6,12,4,15.6000,0,11.1000,0.6000,2.0200,Enrolled,False,False,0.0709,Low,Veterinary Nursing
1,17,3,9853,1,1,133.1000,1,12,1,4,0,134.8000,True,False,False,True,0,False,18,False,0,6,12,0,0.0000,0,0,6,12,0,0.0000,0,7.6000,2.6000,0.3200,Dropout,True,True,0.9343,High,Basic Education
1,1,1,171,1,1,145.0000,1,3,1,4,3,149.9000,True,False,False,False,0,False,19,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,16.2000,0.3000,-0.9200,Graduate,False,True,0.5940,Medium,Animation and Multimedia Design
1,1,1,9500,1,1,125.0000,1,1,1,4,4,119.8000,True,False,False,True,0,True,19,False,0,8,8,8,12.8287,0,0,8,8,8,12.8287,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0135,Low,Nursing
1,43,1,9130,1,1,125.0000,1,39,3,3,2,125.0000,True,False,False,True,0,False,21,False,0,5,6,0,0.0000,5,0,5,6,4,13.7500,1,10.8000,1.4000,1.7400,Graduate,False,False,0.0291,Low,Equinculture:
1,1,3,9500,1,1,148.0000,1,1,19,4,5,135.1000,True,False,True,True,0,False,18,False,0,7,0,0,0.0000,0,0,8,0,0,0.0000,0,13.9000,-0.3000,0.7900,Dropout,True,True,0.9941,High,Nursing
1,1,4,9070,1,1,139.0000,1,3,19,1,5,138.3000,True,False,False,True,0,False,19,False,0,6,6,6,14.6667,0,0,6,6,6,13.1667,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0251,Low,Communication Design
1,17,2,9500,1,1,130.0000,1,38,38,7,7,122.5000,True,False,False,True,0,False,19,False,0,8,8,7,13.9371,0,0,8,8,7,13.9371,0,10.8000,1.4000,1.7400,Graduate,False,False,0.0317,Low,Nursing
1,1,1,9070,1,1,148.0000,1,3,1,2,10,148.0000,True,False,False,True,0,False,20,False,7,12,12,10,14.7000,0,8,12,12,12,14.5833,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0256,Low,Communication Design
1,1,2,9773,1,1,130.0000,1,1,1,9,4,126.2000,True,False,False,True,0,False,18,False,0,6,6,6,11.6667,0,0,6,6,5,12.2000,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.1296,Low,Journalism and Communication
1,43,4,9500,1,6,134.0000,1,37,37,9,9,129.8000,True,False,False,True,0,False,20,False,0,7,7,6,14.8500,0,0,7,7,6,14.8500,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0311,Low,Nursing
1,39,1,9085,1,19,133.1000,1,19,37,7,90,104.0000,False,False,False,True,0,False,26,False,0,5,11,1,12.0000,1,0,5,12,0,0.0000,4,10.8000,1.4000,1.7400,Dropout,True,True,0.9468,High,Veterinary Nursing
1,18,4,9500,1,1,137.0000,1,3,1,3,4,126.7000,True,False,False,True,0,False,18,False,0,7,8,7,13.6875,0,0,8,9,8,15.6222,0,13.9000,-0.3000,0.7900,Dropout,True,False,0.1554,Low,Nursing
1,39,1,8014,0,1,130.0000,1,37,37,9,9,120.0000,False,False,False,True,0,False,58,False,0,6,14,5,12.4000,0,0,6,10,5,11.6000,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.1031,Low,Social Service (evening attendance)
1,1,2,9500,1,1,137.0000,1,1,3,4,3,124.6000,False,False,False,True,0,False,18,False,0,7,10,7,13.3980,0,0,8,8,8,13.5425,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0294,Low,Nursing
1,44,1,9085,1,1,130.0000,1,1,1,4,3,130.0000,True,False,False,True,0,False,20,False,0,6,13,5,11.8000,0,0,6,19,4,12.0000,0,12.4000,0.5000,1.7900,Enrolled,False,False,0.0806,Low,Veterinary Nursing
1,17,1,9991,0,1,140.0000,1,38,37,6,7,127.3000,False,False,False,True,0,False,20,False,0,5,0,0,0.0000,0,0,5,0,0,0.0000,0,11.1000,0.6000,2.0200,Dropout,True,True,0.9571,High,Management (evening attendance)
1,2,1,9147,1,1,150.0000,1,37,37,9,9,122.0000,True,False,False,True,0,False,29,False,13,15,19,13,11.7692,0,12,14,17,14,11.9286,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.1317,Low,Management
1,7,1,9238,1,3,130.0000,1,1,1,4,10,125.1000,False,False,True,False,0,False,27,False,0,6,8,0,0.0000,0,0,5,6,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.9848,High,Social Service
1,1,1,9085,1,1,133.1000,1,19,38,5,7,110.0000,True,False,False,True,0,True,21,False,0,6,8,6,13.2857,0,0,6,11,6,13.0000,0,11.1000,0.6000,2.0200,Graduate,False,False,0.0207,Low,Veterinary Nursing
1,1,1,9238,1,1,134.0000,1,1,19,4,9,129.8000,False,False,False,True,0,True,20,False,0,6,6,6,11.6667,0,0,6,8,6,11.1667,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0209,Low,Social Service
1,17,1,9238,1,1,125.0000,1,19,38,3,7,114.9000,False,False,False,True,0,True,19,False,0,6,13,6,11.5000,0,0,6,9,5,12.2000,0,11.1000,0.6000,2.0200,Graduate,False,False,0.0579,Low,Social Service
1,1,1,9500,1,1,141.0000,1,37,38,6,6,125.6000,True,False,False,True,0,True,22,False,0,7,9,6,13.0817,0,0,8,12,6,13.1500,0,11.1000,0.6000,2.0200,Graduate,False,False,0.0316,Low,Nursing
1,18,3,9070,1,1,138.0000,1,38,37,9,7,125.1000,True,False,False,True,0,True,19,False,0,6,6,6,12.6667,0,0,6,6,6,13.0000,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0309,Low,Communication Design
1,17,1,9773,1,1,116.0000,1,37,1,9,8,115.7000,True,False,True,False,0,False,19,False,0,6,6,3,11.3333,0,0,6,6,0,0.0000,0,12.4000,0.5000,1.7900,Dropout,True,True,0.9771,High,Journalism and Communication
1,1,3,9853,1,1,122.0000,1,3,3,2,2,112.6000,True,False,False,True,0,False,23,False,0,6,8,5,13.6000,0,0,6,8,5,11.6000,0,7.6000,2.6000,0.3200,Enrolled,False,False,0.1197,Low,Basic Education
1,1,3,9773,1,1,131.0000,1,1,1,4,4,127.2000,True,False,False,True,0,True,18,False,0,6,6,6,13.1667,0,0,6,7,5,13.2000,0,12.4000,0.5000,1.7900,Dropout,True,False,0.2122,Medium,Journalism and Communication
1,44,1,9130,1,39,140.0000,1,1,19,4,8,140.0000,False,False,False,True,0,False,19,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,12.7000,3.7000,-1.7000,Dropout,True,True,0.9759,High,Equinculture:
1,44,1,9003,1,39,140.0000,1,1,1,4,3,140.0000,True,False,False,True,0,False,20,False,0,6,10,5,11.6667,0,0,6,7,5,12.6000,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0437,Low,Agronomy
1,1,4,9238,1,1,127.0000,1,1,38,9,7,120.4000,True,False,False,True,0,True,19,False,0,6,6,6,13.5000,0,0,6,7,6,13.4286,0,11.1000,0.6000,2.0200,Graduate,False,False,0.0297,Low,Social Service
1,39,1,9085,1,19,133.1000,1,37,37,9,9,100.0000,True,False,True,False,0,True,26,False,0,6,7,0,0.0000,0,0,6,6,0,0.0000,0,13.9000,-0.3000,0.7900,Dropout,True,True,0.9706,High,Veterinary Nursing
1,1,1,9238,1,1,117.0000,1,1,19,4,7,113.5000,True,False,False,True,0,True,18,False,0,6,6,6,13.1667,0,0,6,7,6,14.1429,0,11.1000,0.6000,2.0200,Graduate,False,False,0.0220,Low,Social Service
1,1,1,9085,1,1,150.0000,1,37,37,4,9,132.1000,True,False,True,True,0,False,29,False,4,5,11,4,12.5000,2,1,5,11,2,12.5000,0,12.7000,3.7000,-1.7000,Dropout,True,True,0.7798,Medium,Veterinary Nursing
1,44,1,9003,1,39,160.0000,1,3,1,2,6,160.0000,True,False,False,False,0,False,20,False,0,6,10,6,13.3750,0,0,6,10,6,13.0000,0,16.2000,0.3000,-0.9200,Graduate,False,False,0.2294,Medium,Agronomy
1,1,1,9070,1,1,128.0000,1,19,2,7,3,126.3000,True,False,False,True,0,False,19,False,0,6,6,6,13.1667,0,0,6,6,6,12.6667,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0310,Low,Communication Design
1,44,1,9085,1,39,160.0000,1,1,1,4,4,160.0000,True,False,False,True,0,False,23,False,1,6,12,4,13.4000,0,1,6,17,2,13.5000,0,12.4000,0.5000,1.7900,Enrolled,False,False,0.3848,Medium,Veterinary Nursing
1,43,1,9556,1,1,126.0000,1,2,3,3,2,100.0000,False,False,False,True,0,False,25,False,2,7,10,3,13.0000,0,1,8,10,3,11.6667,4,10.8000,1.4000,1.7400,Enrolled,False,False,0.4138,Medium,Oral Hygiene
1,18,1,9500,1,1,135.0000,1,3,3,1,1,125.8000,True,False,False,True,0,False,18,False,0,8,8,7,13.1543,0,0,8,8,7,13.1543,0,10.8000,1.4000,1.7400,Graduate,False,False,0.0462,Low,Nursing
1,1,3,9070,1,1,139.0000,1,1,38,4,7,142.2000,True,False,False,True,0,True,19,False,0,6,6,6,12.8333,0,0,6,6,6,12.8333,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0240,Low,Communication Design
1,17,2,9853,1,1,125.0000,1,1,19,5,5,119.4000,True,False,False,True,0,False,18,False,0,7,10,7,12.1429,0,0,7,7,7,13.1429,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0742,Low,Basic Education
1,1,2,9500,1,1,106.0000,1,1,19,4,4,106.4000,True,False,False,True,0,True,19,False,0,7,9,5,13.3400,0,0,7,9,6,12.3857,0,12.4000,0.5000,1.7900,Enrolled,False,False,0.0334,Low,Nursing
1,7,1,8014,0,40,120.0000,1,37,19,9,3,120.0000,False,False,False,True,0,False,36,False,6,10,15,4,13.0000,0,5,9,10,4,13.7500,0,8.9000,1.4000,3.5100,Dropout,True,True,0.8180,Medium,Social Service (evening attendance)
1,44,1,9003,1,39,150.0000,1,1,38,4,9,150.0000,False,False,False,True,1,True,20,False,0,6,18,3,12.0000,0,0,6,17,3,11.6667,0,15.5000,2.8000,-4.0600,Enrolled,False,False,0.2266,Medium,Agronomy
1,17,2,171,1,1,130.0000,41,1,1,2,3,148.6000,True,False,False,True,1,False,20,True,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,11.1000,0.6000,2.0200,Dropout,True,False,0.3891,Medium,Animation and Multimedia Design
1,1,1,9238,1,1,116.0000,1,38,38,9,8,108.7000,True,False,False,True,1,False,18,False,0,6,9,5,11.0000,0,0,6,12,0,0.0000,0,11.1000,0.6000,2.0200,Dropout,True,True,0.8242,Medium,Social Service
1,44,1,9003,1,39,130.0000,1,3,1,4,6,130.0000,False,False,False,True,1,False,19,False,0,6,8,5,11.5000,0,0,6,11,6,11.3333,0,12.4000,0.5000,1.7900,Enrolled,False,False,0.0999,Low,Agronomy
1,17,1,9238,1,1,140.0000,1,1,44,4,2,124.6000,True,False,True,False,1,False,20,False,3,9,9,3,13.3333,0,2,6,6,2,12.5000,0,8.9000,1.4000,3.5100,Dropout,True,True,0.8950,Medium,Social Service
1,1,2,9500,1,1,134.0000,1,19,19,4,7,131.0000,True,False,False,True,1,False,18,False,0,7,9,7,14.5944,0,0,8,10,8,13.4720,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0542,Low,Nursing
1,44,1,9130,1,39,130.0000,1,3,1,3,6,130.0000,True,False,True,True,1,False,20,False,2,6,9,4,11.0000,0,1,6,13,3,10.6667,0,12.4000,0.5000,1.7900,Dropout,True,False,0.4928,Medium,Equinculture:
1,18,1,9119,1,1,122.0000,1,19,1,90,3,116.1000,True,False,True,False,1,False,24,False,0,5,8,0,0.0000,0,0,5,5,0,0.0000,0,9.4000,-0.8000,-3.1200,Dropout,True,True,0.9843,High,Informatics Engineering
1,17,1,9773,1,1,128.0000,1,19,38,5,7,125.6000,True,False,False,True,1,False,19,False,0,6,6,0,0.0000,0,0,6,0,0,0.0000,0,8.9000,1.4000,3.5100,Dropout,True,True,0.9875,High,Journalism and Communication
1,17,1,9119,1,1,130.0000,1,19,19,7,9,121.3000,True,False,False,True,1,False,18,False,0,5,9,1,12.0000,0,0,5,10,2,12.0000,3,7.6000,2.6000,0.3200,Dropout,True,False,0.4122,Medium,Informatics Engineering
1,1,3,9119,1,1,113.0000,1,4,38,2,7,107.4000,True,False,False,True,1,False,18,False,0,5,8,5,14.0000,0,0,5,6,5,13.2000,0,8.9000,1.4000,3.5100,Graduate,False,False,0.0446,Low,Informatics Engineering
