Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Status_Prediction,Probability,RiskLevel
1,39,1,9003,1,1,135.0000,1,38,38,9,6,138.1000,False,False,True,False,0,False,28,False,0,6,6,0,0.0000,0,0,6,7,0,0.0000,0,8.9000,1.4000,3.5100,Dropout,Dropout,0.0281,Low
1,17,1,9070,1,1,119.0000,1,37,38,9,8,124.6000,True,False,False,True,0,False,20,False,0,6,6,6,12.5000,0,0,6,6,6,12.6667,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0509,Low
1,1,2,9773,1,1,122.0000,1,37,37,9,9,130.8000,True,False,False,True,0,False,18,False,0,6,14,4,11.2500,0,0,6,9,5,13.0000,0,9.4000,-0.8000,-3.1200,Graduate,Enrolled,0.7248,High
1,1,2,9500,1,1,155.0000,1,1,1,4,3,140.5000,True,False,False,True,0,False,18,False,0,7,7,6,15.2500,0,0,7,7,6,15.2500,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0040,Low
1,1,1,9085,1,1,123.0000,1,19,37,9,9,124.1000,True,False,False,True,0,True,20,False,0,5,13,5,14.0000,2,0,5,10,3,12.0000,1,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.4607,Medium
1,43,1,9238,1,1,130.0000,1,38,19,9,4,118.4000,False,False,True,True,0,False,28,False,15,16,16,13,12.0769,0,13,13,13,11,12.0909,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0106,Low
1,15,1,9853,1,1,133.1000,41,43,1,153,135,128.2000,False,False,False,True,0,False,23,True,11,16,17,16,14.6250,0,6,10,12,9,14.8889,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.0101,Low
1,1,1,9853,1,1,114.0000,1,19,37,5,5,109.5000,True,False,False,True,0,False,19,False,0,7,10,4,10.5000,0,0,7,7,2,10.5000,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0939,Medium
1,17,1,9238,1,1,137.0000,1,38,19,152,171,131.1000,True,False,False,True,0,True,18,False,0,6,8,6,12.8333,0,0,6,6,6,12.1667,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.0110,Low
1,1,3,9773,1,1,161.0000,22,37,37,9,9,137.9000,False,False,True,False,0,True,20,True,0,6,6,6,12.5000,0,0,6,7,5,11.8000,0,10.8000,1.4000,1.7400,Graduate,Dropout,0.0243,Low
1,1,1,171,1,1,133.1000,1,3,1,2,4,128.2000,True,False,False,True,0,False,20,False,5,12,13,12,11.2308,0,3,11,18,9,12.7778,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.2140,Medium
2,39,1,9991,0,1,133.1000,1,37,37,9,9,126.5000,False,False,False,True,0,False,27,False,0,5,5,2,10.5000,0,0,5,5,0,0.0000,0,7.6000,2.6000,0.3200,Dropout,Dropout,0.0162,Low
1,1,1,9853,1,1,128.0000,1,1,1,9,9,120.0000,True,False,False,True,0,False,18,False,0,6,11,3,12.0000,0,0,6,13,2,12.0000,0,12.7000,3.7000,-1.7000,Dropout,Dropout,0.1139,Medium
4,39,2,9556,1,19,133.1000,1,19,19,4,6,123.0000,False,False,False,True,0,True,37,False,0,7,10,7,10.9857,0,0,8,11,8,12.3000,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0481,Low
4,7,1,9500,1,40,130.0000,1,19,19,4,6,130.0000,False,False,False,False,0,False,42,False,2,7,10,5,12.6200,0,3,7,11,3,14.1667,0,12.4000,0.5000,1.7900,Dropout,Dropout,0.0206,Low
1,17,6,9500,1,1,147.0000,1,1,38,4,8,141.1000,True,False,False,True,0,False,20,False,0,7,9,6,13.0000,0,0,8,8,8,14.2125,0,13.9000,-0.3000,0.7900,Dropout,Graduate,0.0825,Low
2,39,1,9119,1,1,140.0000,1,34,34,9,9,140.0000,False,False,False,False,1,False,34,False,0,5,5,0,0.0000,0,0,5,5,0,0.0000,0,15.5000,2.8000,-4.0600,Dropout,Dropout,0.0049,Low
1,42,1,9119,1,1,140.0000,1,3,3,3,2,133.6000,True,False,False,True,1,False,22,False,0,5,0,0,0.0000,0,0,5,0,0,0.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0891,Medium
2,39,2,9254,1,19,133.1000,1,19,19,9,5,123.5000,False,False,False,True,1,False,39,False,0,6,6,6,13.5000,0,0,6,6,6,13.3333,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0509,Low
1,1,1,9500,1,1,141.0000,1,37,37,9,9,136.3000,True,False,False,True,1,True,18,False,0,7,7,6,13.5167,0,0,7,7,6,13.5167,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0710,Low
1,1,2,9070,1,1,128.0000,1,37,37,9,9,123.5000,True,False,False,True,1,True,21,False,0,6,6,6,13.1667,0,0,6,8,6,13.2857,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.0552,Low
2,39,1,9085,1,1,150.0000,1,37,37,90,10,112.0000,False,False,False,True,1,False,34,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0015,Low
1,44,1,9003,1,39,160.0000,1,37,37,9,9,160.0000,False,False,False,True,1,True,22,False,0,6,8,6,13.1250,0,0,6,10,6,13.0000,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0059,Low
1,39,1,9003,1,1,133.1000,1,1,37,4,7,110.0000,False,False,False,True,1,False,31,False,0,6,15,3,14.4000,0,0,6,20,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0237,Low
1,18,3,9853,1,1,128.0000,1,38,37,5,9,116.8000,True,False,False,False,1,False,19,False,0,6,10,4,12.0000,0,0,6,12,0,0.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0009,Low
1,17,5,9254,1,1,114.0000,1,38,1,5,9,109.5000,False,False,False,True,1,False,19,False,0,5,5,0,0.0000,0,0,5,10,0,0.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0097,Low
1,39,1,9556,1,19,133.1000,1,37,37,9,10,100.0000,False,False,False,True,1,False,31,False,0,7,7,0,0.0000,0,0,7,7,0,0.0000,0,15.5000,2.8000,-4.0600,Dropout,Dropout,0.0046,Low
1,5,1,9147,1,1,126.0000,1,19,38,5,6,117.3000,True,False,False,True,0,False,19,False,0,5,15,3,10.8000,0,0,5,6,3,10.5000,0,13.9000,-0.3000,0.7900,Enrolled,Enrolled,0.8973,High
2,39,2,9670,1,1,133.1000,41,37,19,9,9,130.0000,False,False,False,True,0,False,30,True,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.0037,Low
1,51,1,9500,1,1,129.0000,1,37,38,3,3,137.8000,True,False,False,True,0,True,20,False,2,7,7,7,16.1314,0,0,8,9,8,15.5222,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0090,Low
1,17,1,9500,1,1,140.0000,1,19,38,7,7,136.5000,True,False,False,True,0,True,18,False,0,7,7,7,14.8386,0,0,8,9,8,14.8000,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0130,Low
4,39,1,9991,0,1,133.1000,1,37,37,5,5,138.7000,False,False,False,True,0,False,31,False,0,5,7,3,10.3333,0,0,5,6,3,12.0000,0,10.8000,1.4000,1.7400,Dropout,Enrolled,0.5216,Medium
1,17,1,9254,1,1,134.0000,1,19,1,9,4,124.9000,True,False,False,True,0,False,19,False,0,6,11,3,12.0000,0,0,6,11,4,11.2500,0,7.6000,2.6000,0.3200,Dropout,Dropout,0.4224,Medium
4,39,1,8014,0,1,133.1000,1,37,37,9,7,140.0000,False,False,False,True,0,True,43,False,0,6,6,0,0.0000,0,0,5,5,0,0.0000,0,8.9000,1.4000,3.5100,Dropout,Dropout,0.0719,Low
1,17,2,9254,1,1,132.0000,1,38,38,9,8,122.6000,True,False,False,True,0,True,20,False,0,6,6,6,13.1667,0,0,6,6,6,14.0000,0,13.9000,-0.3000,0.7900,Graduate,Graduate,0.0135,Low
1,1,2,9500,1,1,131.0000,1,1,1,5,9,129.5000,True,False,False,True,0,True,19,False,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0067,Low
1,1,1,9670,1,1,133.1000,1,3,1,1,7,155.0000,False,False,False,True,0,False,22,False,0,5,6,3,11.3333,0,0,5,5,0,0.0000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.0615,Low
1,1,1,8014,0,1,133.1000,1,3,1,1,7,100.0000,False,False,False,True,0,False,26,False,2,8,11,7,12.7500,0,2,7,7,7,12.2857,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.3048,Medium
1,18,1,9147,1,1,160.0000,1,19,19,5,8,137.6000,True,False,False,True,0,True,19,False,0,5,6,5,12.6000,0,0,5,8,5,11.2500,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0976,Medium
1,7,1,9500,1,3,120.0000,1,19,3,4,2,120.0000,True,False,False,True,0,False,29,False,0,8,8,6,12.2500,1,0,8,8,6,12.2500,1,12.7000,3.7000,-1.7000,Dropout,Graduate,0.2869,Medium
1,15,1,9556,1,1,114.0000,26,3,19,122,144,114.0000,False,False,False,True,0,False,20,True,0,7,14,0,0.0000,6,0,7,12,2,11.6667,0,8.9000,1.4000,3.5100,Enrolled,Enrolled,0.6937,High
4,1,1,9991,0,1,140.0000,1,37,37,9,7,139.0000,False,False,False,True,0,True,38,False,0,5,8,5,11.0000,0,0,5,7,5,11.4000,0,9.4000,-0.8000,-3.1200,Enrolled,Enrolled,0.7471,High
1,39,1,9003,1,1,100.0000,1,37,37,9,5,110.0000,False,False,False,True,0,False,41,False,8,12,17,12,11.8333,0,3,12,22,9,12.7000,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.4060,Medium
1,1,6,9500,1,1,139.0000,1,19,38,4,9,128.5000,True,False,False,True,0,False,19,False,0,8,10,6,13.0667,0,0,8,10,6,13.0667,0,12.7000,3.7000,-1.7000,Dropout,Graduate,0.1749,Medium
1,1,1,9070,1,1,136.0000,1,1,38,4,5,132.2000,False,False,True,True,0,False,19,False,0,6,6,6,13.8333,0,0,6,8,6,13.8750,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0503,Low
4,7,1,9500,1,3,130.0000,1,3,19,2,3,130.0000,False,False,False,True,0,False,43,False,0,7,7,3,13.8333,1,0,7,7,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0033,Low
1,17,1,9130,1,1,145.0000,1,38,37,9,7,129.3000,True,False,False,True,0,False,19,False,0,5,5,5,11.8000,0,0,5,5,5,13.2000,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0602,Low
1,1,1,171,1,1,133.1000,1,19,38,9,8,128.2000,True,False,False,True,1,True,19,False,6,12,12,12,13.3333,0,4,11,15,10,12.8182,0,8.9000,1.4000,3.5100,Enrolled,Enrolled,0.6280,High
1,1,6,9500,1,1,146.0000,1,2,19,3,9,130.3000,True,False,False,True,1,False,18,False,0,8,8,8,13.7462,0,0,8,8,8,13.7462,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0156,Low
1,1,1,171,1,1,159.0000,1,3,3,2,2,162.5000,True,False,False,True,1,False,19,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.1303,Medium
2,39,1,8014,0,19,133.1000,1,34,34,0,0,130.0000,False,False,False,True,1,False,38,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.0005,Low
2,7,1,9130,1,2,110.0000,1,19,19,4,8,110.0000,True,False,False,True,1,False,37,False,0,6,9,0,0.0000,0,0,6,6,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0023,Low
1,39,1,9670,1,1,120.0000,1,1,19,4,10,142.3000,True,False,False,True,0,True,26,False,0,6,6,6,13.3333,0,0,6,10,5,14.5000,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0496,Low
1,17,1,9238,1,1,130.0000,1,37,37,9,9,122.0000,True,False,False,True,0,True,21,False,0,6,8,1,10.0000,0,0,6,13,5,11.4000,0,12.7000,3.7000,-1.7000,Enrolled,Enrolled,0.4689,Medium
1,1,3,9085,1,1,158.0000,1,1,19,9,9,153.6000,True,False,False,True,0,True,18,False,0,6,7,6,15.6667,0,0,6,8,6,15.2857,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.0024,Low
1,1,1,9853,1,1,122.0000,1,3,19,2,3,112.9000,False,False,False,True,0,False,18,False,0,7,9,7,11.8571,0,0,7,7,7,11.8571,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0807,Low
1,1,1,9085,1,1,140.0000,1,3,1,2,4,124.1000,False,False,False,True,0,False,18,False,0,5,12,5,14.5000,2,0,5,5,5,13.6000,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.1173,Medium
1,17,1,9238,1,1,136.0000,1,38,1,9,4,129.7000,False,False,False,True,0,False,19,False,0,6,6,6,12.1667,0,0,6,7,6,13.7143,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.0279,Low
1,1,1,9773,1,1,111.0000,1,19,19,9,9,110.0000,True,False,False,True,0,False,18,False,0,6,6,5,12.6000,0,0,6,8,6,12.0000,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.1599,Medium
1,17,2,9500,1,1,145.0000,1,2,38,3,8,136.3000,True,False,False,True,0,False,18,False,0,8,12,7,12.2857,0,0,8,12,7,12.2857,0,12.7000,3.7000,-1.7000,Enrolled,Enrolled,0.7429,High
1,17,1,9238,1,1,133.1000,1,38,38,191,193,146.0000,False,False,True,True,0,True,19,False,0,6,6,6,12.6667,0,0,6,7,6,13.0000,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.0105,Low
1,1,1,9500,1,1,140.0000,1,19,38,7,8,129.9000,False,False,False,True,0,False,19,False,0,7,0,0,0.0000,0,0,8,0,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0013,Low
1,1,1,9254,1,1,140.0000,1,19,1,9,8,140.9000,True,False,False,True,0,True,18,False,0,6,7,6,12.8571,0,0,6,10,4,13.0000,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0582,Low
2,1,1,9500,1,1,156.0000,1,1,1,9,10,135.5000,False,False,False,True,0,False,18,False,0,8,8,7,13.9000,0,0,8,8,7,13.9000,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0231,Low
1,1,1,9500,1,1,132.0000,1,38,37,9,7,122.0000,True,False,False,True,0,True,20,False,0,8,8,7,13.8171,0,0,8,8,7,13.8171,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0335,Low
1,53,1,9556,1,42,140.0000,1,1,19,4,5,140.0000,False,False,False,True,0,True,22,False,1,7,10,6,13.3143,0,2,8,10,7,12.8750,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.0536,Low
1,1,1,9130,1,1,164.0000,1,34,1,0,0,163.0000,False,False,False,True,0,False,18,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,7.6000,2.6000,0.3200,Dropout,Dropout,0.0015,Low
1,17,4,9254,1,1,113.0000,1,38,19,7,7,107.4000,True,False,False,True,0,True,19,False,0,6,6,6,12.1667,0,0,6,6,6,12.1667,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.0062,Low
1,1,1,9254,1,1,122.0000,1,37,37,9,9,114.3000,True,False,False,False,0,True,20,False,0,6,12,4,11.2500,0,0,6,12,3,11.3333,0,7.6000,2.6000,0.3200,Dropout,Dropout,0.0538,Low
1,43,1,9070,1,1,150.0000,1,2,3,3,2,140.8000,False,False,False,True,0,False,19,False,1,6,6,5,12.4000,0,0,6,8,6,12.7500,0,10.8000,1.4000,1.7400,Enrolled,Enrolled,0.7687,High
1,1,2,9773,1,1,135.0000,1,37,37,5,5,126.3000,True,True,False,True,0,True,20,False,0,6,6,6,14.6667,0,0,6,7,6,14.5714,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.0075,Low
1,39,1,9085,1,1,133.1000,1,3,19,2,9,110.0000,False,False,False,True,0,False,28,False,0,6,15,4,12.0000,0,0,6,14,4,12.0000,0,11.1000,0.6000,2.0200,Dropout,Enrolled,0.7314,High
1,1,2,9085,1,1,122.0000,1,1,1,193,101,126.2000,False,False,False,True,0,False,19,False,0,6,8,6,14.0000,0,0,6,18,3,12.6667,0,12.4000,0.5000,1.7900,Graduate,Graduate,0.1354,Medium
1,42,1,9003,1,39,140.0000,1,19,1,5,5,140.0000,False,False,False,True,0,False,22,False,0,6,10,6,12.5714,0,0,6,12,4,13.6667,0,15.5000,2.8000,-4.0600,Enrolled,Enrolled,0.8704,High
1,1,1,9085,1,1,138.0000,1,1,3,9,1,123.0000,True,False,False,True,0,False,19,False,1,6,14,6,15.5385,0,0,6,9,6,12.6250,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.0186,Low
1,1,3,9773,1,1,130.0000,1,19,19,5,5,157.0000,True,False,False,False,0,False,18,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,13.9000,-0.3000,0.7900,Dropout,Dropout,0.0016,Low
1,5,1,9130,1,1,157.0000,1,5,43,2,2,149.7000,True,False,False,True,0,False,18,False,0,6,6,6,15.0000,0,0,6,6,6,14.8333,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.0047,Low
1,43,1,9130,1,1,140.0000,1,2,1,2,3,140.0000,True,False,False,True,0,False,22,False,0,5,11,4,12.2500,0,0,5,9,5,13.2857,0,12.7000,3.7000,-1.7000,Graduate,Enrolled,0.8038,High
1,53,1,9085,1,42,170.0000,1,1,19,4,7,170.0000,False,False,False,True,0,False,20,False,7,11,13,11,15.6923,0,4,9,9,9,15.5556,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.0009,Low
1,39,1,9991,0,1,150.0000,1,1,37,9,7,130.2000,False,False,False,True,0,True,24,False,0,5,7,5,12.2857,0,0,5,9,5,12.7500,1,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0355,Low
1,17,1,171,1,1,146.0000,1,1,38,9,9,135.5000,True,False,True,True,0,False,22,False,12,17,19,12,11.8333,0,10,17,22,11,11.2500,0,11.1000,0.6000,2.0200,Enrolled,Enrolled,0.8704,High
1,43,1,8014,0,1,120.0000,1,38,19,5,4,118.3000,False,False,False,True,0,False,20,False,2,6,6,6,12.1667,0,0,6,7,5,14.0000,0,12.7000,3.7000,-1.7000,Enrolled,Enrolled,0.8148,High
1,1,1,9556,1,1,118.0000,1,19,38,9,9,116.3000,True,False,False,True,0,True,20,False,0,7,10,7,11.8889,0,0,8,10,8,11.9563,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0257,Low
2,7,1,8014,0,3,120.0000,1,38,1,9,9,120.0000,False,False,False,False,0,False,35,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0010,Low
1,1,1,9670,1,1,154.0000,1,1,1,5,7,154.7000,False,False,False,True,0,True,18,False,0,5,6,5,11.8000,0,0,5,5,5,12.6000,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.0056,Low
1,17,2,9238,1,1,139.0000,1,2,3,3,3,132.7000,True,False,False,True,0,False,19,False,0,6,7,6,11.1667,0,0,6,9,6,11.6667,0,9.4000,-0.8000,-3.1200,Graduate,Graduate,0.1199,Medium
1,18,1,9500,1,1,136.0000,1,3,3,3,3,130.8000,False,False,False,True,0,False,18,False,0,7,7,7,14.0571,0,0,8,9,8,14.6000,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0057,Low
1,1,2,9254,1,1,130.0000,1,1,38,4,9,122.7000,True,False,False,True,0,False,18,False,0,6,10,4,11.7500,0,0,6,13,4,10.0000,0,7.6000,2.6000,0.3200,Dropout,Dropout,0.4254,Medium
2,39,1,9238,1,19,133.1000,1,1,2,4,6,130.0000,False,False,False,True,0,False,31,False,0,6,6,6,13.1667,0,0,6,8,6,13.0000,0,9.4000,-0.8000,-3.1200,Enrolled,Graduate,0.3557,Medium
1,17,1,9238,1,1,133.0000,1,19,19,5,7,123.6000,False,False,False,True,0,True,19,False,0,6,7,6,13.5000,0,0,6,7,6,14.0000,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.0159,Low
1,18,1,9500,1,1,143.0000,1,38,37,4,9,116.5000,True,False,False,True,0,True,20,False,0,7,10,7,12.6250,0,0,8,8,8,13.0625,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.0189,Low
1,17,3,9085,1,1,117.0000,1,19,38,5,7,111.1000,False,False,False,True,0,False,21,False,0,6,0,0,0.0000,0,0,6,0,0,0.0000,0,15.5000,2.8000,-4.0600,Dropout,Dropout,0.0045,Low
1,1,3,9500,1,1,145.0000,1,19,38,9,7,136.3000,True,False,False,True,0,True,18,False,0,8,8,7,13.9714,0,0,8,8,7,13.9714,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0754,Low
1,1,5,9070,1,1,134.0000,1,34,1,5,7,129.8000,True,False,False,True,0,False,18,False,0,6,7,2,11.0000,0,0,6,0,0,0.0000,0,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.0202,Low
2,39,1,9991,0,1,170.0000,1,38,19,4,8,134.7000,False,False,False,True,0,False,33,False,0,5,5,5,12.8000,0,0,5,6,5,15.3333,0,10.8000,1.4000,1.7400,Graduate,Graduate,0.0249,Low
1,1,2,9670,1,1,143.0000,1,37,37,9,7,131.8000,True,False,False,True,0,True,18,False,0,6,8,6,13.5714,0,0,6,6,5,12.8000,0,12.4000,0.5000,1.7900,Enrolled,Enrolled,0.4033,Medium
1,1,1,171,1,1,140.0000,1,37,37,7,9,126.8000,True,False,False,False,0,True,18,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,12.7000,3.7000,-1.7000,Dropout,Dropout,0.0147,Low
1,1,1,9085,1,1,131.0000,1,37,37,9,6,130.7000,False,False,True,True,0,False,21,False,0,5,9,2,11.5000,0,0,5,13,4,11.0000,1,10.8000,1.4000,1.7400,Enrolled,Enrolled,0.8253,High
1,17,3,9254,1,1,115.0000,1,37,19,5,5,109.8000,True,False,False,True,0,False,19,False,0,6,8,4,11.2500,0,0,6,8,4,12.0000,0,10.8000,1.4000,1.7400,Enrolled,Enrolled,0.6512,High
1,7,1,9991,0,3,130.0000,1,3,19,2,3,133.9000,False,False,False,True,0,False,28,False,0,5,7,5,13.7143,0,0,5,7,5,13.1429,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.4315,Medium
2,39,1,9147,1,1,130.0000,1,1,19,9,9,109.9000,False,False,False,False,0,False,29,False,0,4,4,0,0.0000,0,0,5,0,0,0.0000,0,12.7000,3.7000,-1.7000,Dropout,Dropout,0.0011,Low
1,44,1,9130,1,39,160.0000,1,1,37,3,3,160.0000,True,False,True,False,0,False,36,False,2,6,9,6,12.0000,0,1,6,8,3,14.6667,0,12.4000,0.5000,1.7900,Dropout,Dropout,0.0239,Low
1,39,1,8014,0,19,133.1000,1,37,37,9,7,106.5000,False,False,False,True,0,True,32,False,0,6,7,6,12.6667,0,0,6,7,6,13.3333,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0414,Low
1,39,1,9500,1,1,130.0000,1,38,37,5,7,120.0000,True,False,False,True,0,True,25,False,0,8,11,7,13.2900,3,0,8,11,7,13.2900,3,9.4000,-0.8000,-3.1200,Enrolled,Enrolled,0.7072,High
2,43,1,9991,0,1,140.0000,1,37,37,3,10,107.8000,False,False,False,True,0,False,33,False,8,10,15,8,10.3750,0,7,10,13,9,10.4444,0,7.6000,2.6000,0.3200,Enrolled,Enrolled,0.5199,Medium
2,43,1,8014,0,14,133.1000,1,34,34,0,0,100.0000,False,False,False,False,0,False,34,False,3,7,13,3,12.0000,0,2,7,15,1,13.0000,1,9.4000,-0.8000,-3.1200,Dropout,Dropout,0.0001,Low
2,39,1,8014,0,1,150.0000,1,34,34,0,0,112.5000,False,False,False,True,0,False,33,False,0,6,10,5,11.4000,0,1,6,7,6,11.1667,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0021,Low
1,43,1,9991,0,1,140.0000,1,37,38,9,8,135.5000,False,False,True,False,0,False,29,False,0,5,15,2,13.2500,0,0,5,12,3,12.6000,3,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0375,Low
1,1,1,9500,1,1,145.0000,1,1,1,4,10,145.0000,False,False,False,True,0,False,18,False,0,7,7,6,13.8617,0,0,8,16,0,0.0000,1,12.4000,0.5000,1.7900,Dropout,Dropout,0.0363,Low
1,1,1,9773,1,1,126.0000,1,37,38,7,7,119.0000,False,False,False,True,0,True,18,False,0,6,6,6,12.1667,0,0,6,7,6,12.1429,0,15.5000,2.8000,-4.0600,Graduate,Graduate,0.1288,Medium
2,7,1,9238,1,3,130.0000,1,37,19,4,5,130.0000,False,False,False,True,0,False,38,False,0,6,17,4,13.7500,0,0,6,15,6,14.5000,0,16.2000,0.3000,-0.9200,Graduate,Graduate,0.0650,Low
1,1,4,9500,1,1,135.0000,1,38,37,9,8,126.3000,True,False,False,True,0,True,19,False,0,7,7,6,15.4333,0,0,7,7,6,15.4333,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.0043,Low
4,39,1,8014,0,19,133.1000,1,37,37,9,9,113.5000,False,False,False,True,0,True,39,False,0,6,6,6,13.8333,0,0,6,6,6,15.5000,0,11.1000,0.6000,2.0200,Graduate,Graduate,0.0023,Low
1,43,1,9991,0,3,120.0000,1,37,37,9,9,120.0000,False,False,False,True,0,False,37,False,7,14,21,12,11.8333,0,11,12,15,11,11.3636,0,12.7000,3.7000,-1.7000,Graduate,Graduate,0.0512,Low
1,17,2,9556,1,1,120.0000,1,37,37,5,5,111.3000,True,False,False,True,0,False,32,False,0,7,7,0,0.0000,0,0,8,8,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,Dropout,0.0100,Low
1,18,1,9238,1,1,147.0000,1,38,34,4,0,130.2000,False,False,False,True,0,False,18,False,0,1,1,0,0.0000,1,0,6,0,0,0.0000,0,10.8000,1.4000,1.7400,Dropout,Dropout,0.0035,Low
1,43,1,9556,1,1,149.0000,1,1,1,4,8,140.2000,True,True,False,True,0,False,20,False,1,7,9,7,12.3333,0,0,8,8,8,12.6250,0,12.7000,3.7000,-1.7000,Enrolled,Enrolled,0.6708,High
1,1,5,9070,1,1,124.0000,1,37,37,9,9,113.9000,True,False,False,True,0,False,20,False,0,6,6,6,11.1667,0,0,6,6,6,12.1667,0,7.6000,2.6000,0.3200,Graduate,Graduate,0.1179,Medium
1,17,1,9085,1,1,133.1000,1,37,37,9,9,99.0000,True,False,False,True,0,True,23,False,0,6,6,6,14.6667,0,0,6,8,6,12.4286,0,8.9000,1.4000,3.5100,Graduate,Graduate,0.0254,Low
1,1,2,9147,1,1,125.0000,1,1,19,4,9,124.0000,True,False,False,True,0,False,19,False,0,5,5,5,11.2000,0,0,5,11,4,11.7500,0,10.8000,1.4000,1.7400,Enrolled,Enrolled,0.7887,High
